SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1,0,-1.2774445836787656,0,0,0,0,0,1,0.184070857099474,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.9214550572028734,1,1,0,0,0,1,0.8321716871642622,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,0.4732235351283796,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.7754364931141589,0,0,0,0,0,1,-0.7420161862755497,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.0965540357978854,0,1,1,0,1,0,0.1873944510998066,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0.5549717837226001,0,1,1,0,1,0,0.1940416391004707,1,0,0,0,1,0,0,0,0,1,0
0,0,0,1.4100994218432374,0,1,0,1,1,1,0.252204534106285,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-1.3181936310507012,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0.3106496014024181,0,0,0,0,0,1,0.8903345821700764,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.9109613101984924,1,0,1,0,0,1,0.5105447826155807,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-0.9924020376385532,1,0,0,1,0,1,0.5480044001358552,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5444780367182193,0,0,0,0,1,1,0.7623762131572851,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0.9264780731686106,0,0,1,0,0,1,0.38582489533062414,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,1,0,0,1,0.3303089931140931,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.369379058123207,0,1,1,0,0,1,-0.3310862129520241,1,0,0,0,1,0,0,0,0,1,0
0,1,0,-0.9109613101984924,1,0,0,0,0,1,0.6809481601491449,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.9924020376385532,0,0,1,0,1,0,-0.2812323029470404,1,0,0,1,0,0,1,0,0,0,0
0,1,1,1.247217966963116,1,1,0,0,0,1,1.1595456961969886,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-0.4630373092781585,0,0,1,1,1,1,1.3224018022132684,0,1,0,0,1,0,0,0,0,1,0
0,1,1,0.28752427637685585,1,0,1,1,1,1,0.9175686288867431,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.62591876415828,1,0,0,1,1,1,1.0266019361836989,0,1,0,1,0,0,1,0,0,0,0
0,1,1,1.4508197855632678,1,1,0,1,1,0,1.5617005702371902,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0.5142514200025698,0,0,0,1,0,1,0.7091987091519689,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1552834925186746,0,0,0,0,0,1,-1.4993295040688086,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,0.1741000750984774,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-0.2594354906780068,1,1,1,1,1,1,0.8421424691652587,1,0,0,0,1,0,0,1,0,0,0
0,1,1,-0.9109613101984924,1,0,0,0,0,1,-1.341458789053027,0,0,1,1,0,0,0,0,0,1,0
0,1,0,-1.1573811958644804,0,0,0,1,1,1,0.5320511156404661,0,1,0,1,0,0,0,0,0,1,1
0,0,1,-0.1779947632379461,0,1,0,0,0,1,0.3369561811147576,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.5729808767233588,1,1,0,0,0,1,1.0781176431888486,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0.5956921474426305,1,1,1,0,1,1,0.682609957149311,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0.0663274190822359,0,0,1,0,0,1,-0.4972659129686364,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-0.2187151269579764,1,0,0,0,0,1,0.6809481601491449,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.4056411611746463,1,0,1,1,0,1,1.3339339041099685,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.1145631287986442,1,0,1,1,0,0,1.0565142821866886,0,1,0,1,0,0,0,0,1,0,0
1,0,0,1.5729808767233588,1,0,0,1,0,0,1.305783832211607,0,1,0,0,0,1,1,0,0,0,0
1,0,0,-1.1693918544071127,0,0,0,0,0,1,0.8618548228520923,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1524967140963176,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.9924020376385532,1,0,0,0,0,1,0.6942425361504742,0,1,0,1,0,0,1,0,0,0,0
0,1,1,-1.318164947398796,0,0,0,0,0,1,-1.4976677070686424,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0.6771328748826912,0,0,0,1,1,0,1.1927816362003112,0,1,0,0,0,1,0,1,0,0,0
1,1,0,1.4100994218432374,1,1,1,0,0,1,1.3572995392167568,0,1,0,0,1,0,0,0,1,0,0
1,1,0,-0.43944904971492155,1,0,0,0,0,1,0.9894591947870183,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.0663274190822359,1,1,1,1,0,1,1.4968904872307114,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.7888002190384014,0,0,1,0,0,1,0.328647196113927,0,1,0,0,1,0,0,0,0,1,0
0,0,0,-0.9924020376385532,0,0,0,0,0,1,0.5064594751317021,0,1,0,1,0,0,1,0,0,0,0
1,1,0,-0.3815965818380978,1,0,0,0,0,0,0.7324638671542947,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.7073594915983407,0,1,0,0,1,0,1.2343265612044645,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0.980050127944975,0,1,0,1,1,1,0.09712098992297913,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-0.9516816739185228,1,0,0,0,0,1,0.3469269631157543,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0.3173227346869104,1,1,0,0,0,0,1.2159358968755063,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5729808767233588,1,1,1,1,1,1,0.8803638001690798,1,0,0,0,0,1,0,0,0,1,0
0,1,1,-1.0331224013585834,0,0,0,0,0,0,-1.479387940066815,0,0,1,1,0,0,0,0,0,1,0
0,1,0,-0.3408762181180675,0,0,1,1,0,1,1.1479131171958254,0,1,0,1,0,0,0,1,0,0,1
1,1,0,-0.4223169455581282,1,0,0,0,0,0,-1.30157566104904,0,0,1,0,1,0,1,0,0,0,0
1,0,0,-0.4267369617978214,1,0,0,0,0,1,1.0603722935028006,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,0,0,0,0,0,0,-1.519271068070802,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.2594354906780068,0,0,0,1,1,1,1.126309756193666,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-1.2774445836787656,0,0,0,1,0,1,-0.4789861459668089,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.179085466098976,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.0151133083578247,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,0,1,0,0,0
0,1,0,1.0843365120829946,1,1,1,0,0,1,0.9966895901807084,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1.369379058123207,1,0,1,0,0,1,0.8022593411612722,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-1.1552834925186746,0,0,0,0,0,1,-0.2945266789483693,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-0.9109613101984924,0,0,0,0,0,1,-0.9991286070188056,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.247217966963116,0,1,1,1,1,1,1.506861269231708,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.2367242199587352,1,0,0,0,0,1,-0.5105602889699654,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-1.269344096299025,0,0,0,0,0,1,0.1608056990971482,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.0256070553622056,0,1,0,1,0,0,0.3319707901142591,1,0,0,0,1,0,0,1,0,0,0
1,0,0,-0.3408762181180675,1,0,1,0,0,1,1.2127232002023045,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.1657772395230557,0,0,0,0,0,1,-1.4694171580658184,0,0,1,0,1,0,0,1,0,0,0
0,1,0,-1.1960038562387048,0,0,0,0,0,1,-0.9841724340173104,1,0,0,1,0,0,0,0,1,0,1
1,1,0,-1.0150087259934155,1,0,0,0,0,1,1.0232768972714696,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.062430395619079,0,0,0,1,0,0,0.4212490155645597,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0.0663274190822359,0,0,0,0,0,0,-1.4976677070686424,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.1477681465222966,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,0,1,0,1,0,0,0
0,1,0,-1.2774445836787656,0,0,0,0,0,1,0.1392023380949889,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.002895784642934,1,0,0,1,0,1,1.1961052302006432,0,1,0,0,1,0,0,1,0,0,0
1,0,0,-1.2554225547716666,0,0,0,0,0,1,0.7795716955224363,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.9109613101984924,1,1,1,0,0,0,0.184070857099474,1,0,0,0,1,0,0,0,1,0,0
1,0,0,-1.1552834925186746,0,0,1,1,0,1,1.1645310871974868,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-1.189067192031557,0,0,0,0,0,1,-1.3227879210010869,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0.8605145435806408,1,1,1,0,1,0,0.5761286589973619,1,0,0,0,1,0,1,0,0,0,1
0,1,0,1.2879383306831464,0,1,1,0,1,1,1.305783832211607,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0.9621754209229036,1,0,0,1,1,0,1.2775332832087831,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.2256157821036271,0,1,0,1,0,0,0,0,0,1,1
0,0,1,-0.9516816739185228,0,0,0,0,1,1,0.1541585110964841,1,0,0,1,0,0,0,1,0,0,0
0,1,0,1.247217966963116,1,0,1,1,1,1,1.478610720228884,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.9109613101984924,1,0,0,0,0,1,0.3652067301175816,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-1.2088670441509644,1,0,0,0,0,0,0.3969739829829421,0,1,0,1,0,0,0,0,0,1,1
1,0,0,-1.2367242199587352,1,0,0,1,0,1,0.7906267621601091,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.1477681465222966,1,0,1,1,0,1,1.330710787214099,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-0.2187151269579764,0,1,1,0,0,1,-0.2679379269457112,1,0,0,1,0,0,0,0,0,1,0
1,1,0,-0.3408762181180675,0,0,0,1,0,1,-0.801374763999037,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0.4735310562825394,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,1,0,0,1,0,0,0
0,0,0,-0.6666391278783103,0,0,0,0,0,0,-1.479387940066815,0,0,1,1,0,0,1,0,0,0,1
0,0,0,-0.7888002190384014,0,0,0,1,1,0,-0.9758634490164798,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0.3106496014024181,0,1,1,0,0,0,0.0112439690821971,1,0,0,1,0,0,0,0,0,1,0
0,1,1,1.0843365120829946,1,1,1,0,1,0,0.0245383450835263,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0.7178532386027215,1,0,0,0,1,1,1.1927816362003112,0,1,0,0,1,0,0,0,1,0,0
0,1,1,1.4508197855632678,0,1,1,1,1,0,-0.0701840839259427,1,0,0,0,0,1,0,1,0,0,0
1,1,0,1.6137012404433893,0,1,1,0,1,1,0.6659919871476498,0,1,0,0,0,1,0,1,0,0,0
1,1,0,-0.7453934544073273,0,0,0,0,0,1,0.17443546509860908,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-1.1145631287986442,0,0,0,0,1,1,-0.5354872439724572,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.3815965818380978,1,0,0,0,1,1,0.85876043916692,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.3148890300229793,1,0,0,1,0,1,0.45643255415332673,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1127989448664666,0,0,1,0,0,1,0.9938909104008943,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.1657772395230557,0,1,1,0,1,0,0.96179185317722,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,1,0,0,0,0,-0.4989277099688025,1,0,0,1,0,0,0,0,1,0,0
0,0,0,1.4915401492832985,0,1,1,0,1,1,-0.1565975279345811,1,0,0,0,0,1,1,0,0,0,0
0,0,0,1.1810282562489127,1,0,1,0,0,0,1.204050766537428,0,1,0,0,1,0,1,0,0,0,1
0,1,1,-0.5851984004382496,0,0,0,1,0,0,-0.2430109719432193,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.62591876415828,0,1,1,0,0,0,-0.2878794909477047,1,0,0,0,1,0,0,0,0,1,0
0,1,0,1.6137012404433893,1,1,1,1,0,1,1.4885815022298807,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0.155058011493424,1,0,1,1,0,1,0.9461083661335921,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-1.5275800530716328,0,0,1,1,0,0,0,0,0,1,0
0,1,1,-0.7214519974025875,0,0,0,0,0,1,-1.485449315760269,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0.8879304046886802,1,0,0,0,1,1,1.15791026056589,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.0331224013585834,0,0,0,1,0,0,-0.533825446972291,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0.0256070553622056,1,1,0,1,1,1,1.5002140812310438,0,1,0,1,0,0,1,0,0,0,0
1,0,0,-0.07378349736970133,1,0,1,0,0,1,1.1658538186465404,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8295205827584317,1,0,0,0,0,0,0.9900424021800438,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.748079855318371,1,0,0,0,0,0,-1.303237458049206,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.0505225791296804,1,0,0,0,0,1,-0.4935224371223757,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4976677070686424,0,0,1,1,0,0,0,0,0,1,1
0,1,0,-0.2512890948952399,1,0,0,1,1,1,1.340047271749183,0,1,0,1,0,0,1,0,0,0,1
0,0,1,-1.276648365408881,1,0,0,1,0,1,1.163259213963661,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.6364268424264379,1,0,0,0,0,1,-1.3240457160008254,0,0,1,0,0,1,0,1,0,0,1
0,1,0,0.1070477828022663,0,1,0,1,0,0,-0.3859255139575061,1,0,0,0,1,0,0,1,0,0,0
1,1,0,-0.2594354906780068,1,0,1,1,0,1,0.966777244177718,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.0256070553622056,0,0,0,1,1,1,0.3037202411114352,1,0,0,0,1,0,0,0,0,1,1
0,1,1,-0.5444780367182193,1,0,0,0,0,1,-1.3248408190513656,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-0.4630373092781585,0,0,1,0,0,1,-0.196480655938568,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1.5729808767233588,1,1,0,1,0,1,1.307445629211773,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.0359067694458879,0,1,0,1,0,1,-0.2137562803131795,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.12914237487857338,1,0,0,0,1,1,0.5998686374434188,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.8702409464784621,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-1.4943441130683104,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.12632951454628,0,1,1,0,1,1,0.9828069542155218,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-1.4926823160681442,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-0.7073594915983407,0,1,1,1,1,0,-0.626886078981594,1,0,0,0,1,0,0,0,0,1,0
1,0,0,1.369379058123207,1,0,1,0,0,1,0.5214156481331973,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.2699292376823877,0,0,0,1,1,0,0.5696077611380149,0,1,0,0,1,0,0,0,1,0,0
1,1,0,1.369379058123207,1,0,1,1,0,1,0.5247392421335293,1,0,0,0,0,1,1,0,0,0,1
0,1,0,0.9214550572028734,1,0,0,1,0,1,0.4316786101242265,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.3106496014024181,1,0,0,0,0,1,0.6693155811479823,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.9924020376385532,0,0,0,0,0,0,-1.4527991880641573,0,0,1,1,0,0,0,1,0,0,0
0,0,0,0.4328106925625091,1,0,0,0,0,0,0.9833952141793793,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0.14196754090609712,1,0,0,0,0,1,0.6668694479599203,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8570986421667539,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.5956921474426305,1,0,1,1,0,1,1.3838882912194153,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.2774445836787656,0,0,0,0,0,1,0.18506127722010207,0,1,0,1,0,0,0,0,0,1,1
0,1,1,-0.3408762181180675,1,1,0,1,0,0,0.4599291591270504,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.0965540357978854,0,1,1,0,0,1,-0.3144682429503628,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-1.2367242199587352,0,0,0,0,0,0,-1.477726143066649,0,0,1,1,0,0,0,0,0,1,0
0,1,0,-0.20172362634132793,1,0,0,0,0,1,0.6737121672222274,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8295205827584317,0,1,0,1,1,0,-0.4956041159684701,1,0,0,0,0,1,0,0,0,1,0
1,1,0,1.2064976032430856,0,1,0,1,1,1,0.5047976781315361,1,0,0,0,0,1,0,1,0,0,0
1,0,0,-0.8681557601951406,0,0,0,1,1,1,-0.7131338574535485,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.3815965818380978,1,0,1,0,0,1,1.127971553193832,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0.1477681465222966,0,1,1,1,1,0,0.7008897241511383,1,0,0,0,1,0,1,0,0,0,0
1,1,0,1.6137012404433893,1,1,1,1,1,1,1.6580847962468257,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.2187151269579764,1,0,0,1,0,1,0.5496661971360212,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.2187151269579764,0,0,1,0,0,1,0.3768393091187442,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1.5729808767233588,1,1,1,0,0,1,0.6875953481498096,0,1,0,0,1,0,0,1,0,0,0
0,1,0,-0.9109613101984924,1,1,0,0,0,1,0.4449729861255557,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-0.6750781919864114,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.02236091664944112,0,0,0,0,0,1,-1.2530464994210806,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0.5956921474426305,1,0,0,1,0,1,1.1877962451998123,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-1.1145631287986442,0,0,0,0,1,1,0.6975661301508063,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.3106496014024181,0,1,1,1,1,1,1.109691786192005,0,1,0,0,1,0,0,1,0,0,0
0,0,1,-1.2774445836787656,1,0,0,0,0,0,-1.3547531650543558,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1.2064976032430856,1,0,0,1,0,1,1.1625293329200632,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.5037576729981889,0,0,0,0,0,0,-1.3248408190513656,1,0,0,1,0,0,0,1,0,0,0
0,1,1,-1.1552834925186746,0,0,1,0,1,0,-0.2745851149463758,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.0362671403865733,1,0,0,0,0,1,0.3369561811147576,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1552834925186746,0,0,0,0,0,0,0.1907180451001386,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.7073594915983407,0,0,0,0,0,1,0.8886727851699104,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.6609128432966704,0,1,0,0,0,1,-0.5946043784253076,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,1,0,0,0,1,-0.5388108379727895,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0.5623727198215895,0,1,0,1,0,0,-0.09928894145894193,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-0.9924020376385532,1,0,0,0,0,1,0.7407728521551253,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.2367242199587352,0,0,0,1,0,1,0.3136910231124318,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.6137012404433893,1,0,0,0,0,0,-1.299913864048874,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-0.8808721437865179,0,0,0,0,0,1,0.5203064547224582,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.00905396392124,0,0,0,1,0,1,0.6677959119270828,0,1,0,1,0,0,0,1,0,0,1
0,0,0,1.6137012404433893,1,1,1,1,1,1,1.666393781247656,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-1.1960038562387048,1,0,0,0,0,1,0.356897745116751,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.0663274190822359,0,0,0,0,0,0,-1.4860351280674795,0,0,1,0,0,1,0,1,0,0,0
0,1,1,1.6137012404433893,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,0,1,0,1,0,0,0
0,1,1,-0.4223169455581282,0,0,1,0,1,0,-0.3194536339508612,1,0,0,1,0,0,0,0,1,0,1
0,0,1,-0.055833672077855,1,0,1,0,1,1,0.4881797081298748,1,0,0,0,1,0,0,0,0,1,1
0,0,0,-0.8295205827584317,1,0,0,0,1,1,0.3685303241179136,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0.4328106925625091,1,0,1,1,0,1,1.3240635992134344,0,1,0,0,0,1,0,0,1,0,1
0,1,0,-1.2230170366915958,0,0,0,0,0,1,-1.0982715794460154,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-1.2367242199587352,0,0,0,0,0,1,0.8238627021634315,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2774445836787656,0,0,1,0,0,0,0.3186764141129299,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4893587220678115,0,0,1,1,0,0,0,0,1,0,1
0,0,0,1.4915401492832985,1,1,1,1,1,0,0.8604222361670865,1,0,0,0,0,1,0,0,0,1,0
0,0,1,-1.318164947398796,0,0,0,0,0,0,-1.479387940066815,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.9109613101984924,0,1,0,1,0,1,1.1346187411944968,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0.3920903288424788,1,1,1,1,0,1,1.1379423351948288,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.85876043916692,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.3815965818380978,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0.8467185852897904,0,1,1,1,0,1,1.3763799136850656,0,1,0,0,1,0,1,0,0,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,0.9800716201790473,0,1,0,0,0,1,1,0,0,0,0
0,1,1,1.4100994218432374,0,1,0,1,1,1,-0.1449649489334182,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2451804475864148,1,0,0,0,0,1,0.39461996474697514,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.494686384356113,0,0,1,1,0,0,0,0,0,1,1
0,0,0,1.6137012404433893,1,0,1,1,1,1,1.5567151792366918,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.8295205827584317,0,0,1,0,1,1,-0.3477041829536853,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.21844485973336397,1,1,1,0,0,1,0.9557779489972136,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.7993324562497175,0,0,1,1,0,1,0.50160320517587,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0738427650786138,0,0,0,1,0,1,-0.5587524019747828,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.5549717837226001,0,0,0,1,0,1,0.3336325871144251,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1.247217966963116,1,1,1,1,0,0,1.1047063951915064,0,1,0,0,0,1,0,1,0,0,0
0,1,1,-0.5444780367182193,0,0,0,0,0,0,-1.491020519067978,0,0,1,0,1,0,0,0,0,1,0
1,0,0,-0.5444780367182193,0,1,1,0,1,1,1.3373579752147635,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-0.3001558543980371,1,1,1,1,1,1,0.4516201741262198,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.9516816739185228,0,0,0,0,0,0,-1.4827115340671475,0,0,1,1,0,0,1,0,0,0,0
0,1,0,1.4100994218432374,1,0,1,1,1,0,0.7108605061521354,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.5444780367182193,0,0,0,0,0,0,-1.479387940066815,0,0,1,0,1,0,0,1,0,0,0
0,1,1,1.247217966963116,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.2699292376823877,1,0,0,0,0,1,-1.3481059770536914,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0.1070477828022663,0,0,0,1,0,0,-0.5172074769706297,1,0,0,1,0,0,0,0,1,0,0
0,0,1,-1.2367242199587352,0,1,0,0,0,1,-0.1183761969307601,1,0,0,1,0,0,0,1,0,0,0
0,1,1,-0.7888002190384014,0,0,0,0,0,1,-1.4926823160681442,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6351950639824246,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-0.5851984004382496,1,0,0,0,0,1,0.2787932861089434,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0.6771328748826912,0,0,1,0,0,1,-0.4307940329619915,1,0,0,0,1,0,1,0,0,0,1
0,0,0,-1.2608708637382815,0,0,0,0,0,1,-0.44618618045934294,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0.7178532386027215,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-1.0738427650786138,0,0,0,0,1,0,-0.4889569279678058,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8354952811645946,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.4416493921252231,0,1,0,1,0,0,0,0,1,0,1
