SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.9109613101984924,0,0,0,0,0,0,-1.5259182560714666,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.7992939660427822,1,0,0,1,1,1,1.0465435001856922,0,1,0,0,0,1,1,0,0,0,1
0,1,0,-0.748079855318371,1,0,0,0,1,1,0.0610978790871808,1,0,0,1,0,0,0,1,0,0,0
0,1,1,0.11804015167510988,1,1,0,1,0,1,1.3382859030316472,0,1,0,0,1,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.502653098069141,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.6364125111626608,0,0,0,0,0,0,-1.502653098069141,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.161877937530793,0,0,0,0,0,1,-0.6262536763012224,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.343120586053193,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1.002895784642934,0,0,1,0,0,1,-0.8462432830035223,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.9924020376385532,1,1,0,0,1,1,1.2825186742092811,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.2594354906780068,1,0,0,0,0,1,0.6377414381448259,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.880734693482843,0,0,1,0,1,1,0.5047976781315361,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.5047976781315361,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.9214550572028734,0,0,1,1,0,1,-0.0003886099189655,1,0,0,0,0,1,0,0,0,1,0
0,1,1,-0.3941635158013292,0,0,1,0,0,0,0.6065635709169226,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.28315012204439916,1,0,1,1,0,1,1.3244166181570265,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.2367242199587352,0,0,1,0,0,0,-0.4856333339674735,1,0,0,1,0,0,0,1,0,0,1
0,1,1,1.1397400479056254,1,1,0,0,1,1,1.0867603680763687,0,1,0,0,1,0,0,1,0,0,1
0,0,0,1.5729808767233588,0,1,1,1,1,0,0.4183842341228973,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.7073594915983407,1,0,0,0,0,0,-0.5288400559717926,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-0.7888002190384014,0,0,0,1,0,1,1.0598378761870213,0,1,0,1,0,0,0,0,0,1,1
1,1,0,-1.1552834925186746,0,0,0,0,0,1,0.180747263099142,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.4630373092781585,0,0,0,0,0,0,-0.3377334009526884,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-0.8450864594992817,0,0,0,0,0,0,0.7090125404150504,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5322605130033284,1,0,0,0,0,0,-1.3098846460498703,0,0,1,0,0,1,0,0,0,1,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1624674960973147,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.2626877961233172,0,0,0,0,0,1,-1.3025727097738022,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.9656301981536622,1,0,0,0,0,1,-1.3219834230345597,0,0,1,0,0,1,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.341458789053027,1,0,0,1,0,0,0,0,0,1,0
0,1,1,1.6137012404433893,0,0,0,0,0,0,-1.477726143066649,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-1.0331224013585834,0,1,0,1,1,0,-0.5022513039691348,1,0,0,0,0,1,0,1,0,0,0
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3220000081132624,0,1,0,1,0,0,0,0,0,1,1
1,1,0,1.6137012404433893,1,0,1,1,1,0,0.4183842341228973,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6252242819814278,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.4328106925625091,0,0,0,1,0,1,-0.5221928679711283,1,0,0,1,0,0,1,0,0,0,1
0,1,1,1.5729808767233588,1,1,1,1,1,0,0.7341256641544608,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.7073594915983407,0,0,1,0,0,1,0.612814483142334,0,1,0,1,0,0,1,0,0,0,0
0,1,1,1.6137012404433893,1,1,0,1,0,0,1.3456669602155942,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.9109613101984924,0,0,0,0,0,0,-1.4960059100684764,0,0,1,1,0,0,0,1,0,0,0
1,0,0,1.3286586944031769,1,1,0,1,1,1,1.5151702542325387,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0.3513699651224484,1,0,0,0,0,1,-1.3132082400502028,0,0,1,1,0,0,1,0,0,0,0
0,0,0,-1.1145631287986442,0,0,0,0,0,1,0.5097830691320341,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-0.7888002190384014,0,0,0,0,0,0,-1.505976692069473,0,0,1,1,0,0,0,1,0,0,0
0,1,1,-0.8295205827584317,0,0,0,0,0,0,-1.520932865070968,0,0,1,1,0,0,0,0,0,1,1
0,0,0,1.6137012404433893,1,0,1,1,1,0,0.7258166791536301,1,0,0,0,0,1,1,0,0,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,0,0.5131066631323666,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-0.5590391626428222,1,1,1,0,1,0,0.7418334933081129,1,0,0,0,1,0,0,0,0,1,1
0,1,1,0.7992939660427822,1,0,0,0,0,0,-1.3364733980525287,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.0738427650786138,0,0,0,1,0,1,-0.5587524019747828,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.758573602322752,1,0,0,0,0,0,-1.3231790220511994,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-0.779939795040275,0,0,1,0,0,1,0.7096699313645596,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.2292088739623573,0,1,1,0,1,1,-0.1582593249347472,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0.9214550572028734,0,0,0,1,0,1,-0.4889569279678058,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,1.0104533590164038,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.5037576729981889,0,0,1,0,0,1,0.2954112561106046,0,1,0,1,0,0,0,0,1,0,1
1,1,1,-0.4223169455581282,1,0,0,0,0,0,0.684271754149477,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1.113889549579866,0,0,1,0,0,1,-0.46590989344069567,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.62591876415828,1,1,1,0,0,1,0.9850570111795456,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.481049737066981,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0.1070477828022663,0,0,0,0,0,1,-1.481049737066981,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0.6364125111626608,0,1,0,1,1,1,-0.1466267459335843,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-1.2537762665295558,0,0,0,1,0,0,0.7444643650506054,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,0,0,0,0,1,1,0.3253236021135945,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-0.62854787598176,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,1,0,1,0,0,1,0.5147561929894963,0,1,0,1,0,0,0,0,0,1,1
0,0,1,-0.9109613101984924,0,0,0,0,0,1,-1.4893587220678115,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0.9214550572028734,0,1,1,1,0,0,-0.2047896409393986,1,0,0,0,0,1,0,0,1,0,0
0,0,1,-0.9605216935274831,0,0,0,0,0,0,-1.2808300885608954,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.4843733310673135,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1724382780983114,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.2699292376823877,0,0,0,0,1,0,-0.181524482937073,1,0,0,0,1,0,0,0,1,0,0
1,0,0,-1.1474328202095874,0,0,0,0,0,0,-0.642923145832814,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.0738427650786138,0,1,1,1,1,1,-0.0452571289234508,1,0,0,0,0,1,0,0,0,1,0
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.5142856770703037,0,0,1,1,0,0,0,0,0,1,0
0,1,0,1.5729808767233588,1,1,1,1,1,1,1.7112623002521414,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0.9214550572028734,1,1,1,0,0,1,1.0631614701873533,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4508197855632678,1,1,1,1,1,1,0.4549437681265523,1,0,0,0,1,0,0,0,1,0,0
1,1,0,-0.8703866203368323,0,0,0,0,0,1,0.16413642703319403,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4993295040688086,0,0,1,1,0,0,0,0,0,1,0
0,1,1,-0.5851984004382496,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,0,1,0,0,0,1,0
0,1,0,1.6137012404433893,1,1,0,1,0,1,1.3539759452164248,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0.880734693482843,0,1,0,1,1,0,0.1724382780983114,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0.188488510242327,1,1,1,0,0,1,1.395520870220578,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,1,0,-0.4490737999638187,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-0.3408762181180675,0,0,1,1,0,1,1.1479131171958254,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.0490020192761866,1,0,0,1,0,1,1.1715568839598516,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.5549717837226001,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-1.1411705488653083,0,1,0,1,0,1,-0.27003141936378583,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.0331224013585834,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,1,0,0,0,1
0,0,0,1.125056875803025,0,1,0,1,0,0,-0.3709693409560109,1,0,0,0,0,1,0,0,1,0,0
0,1,1,-1.1517711319010824,0,0,0,0,0,1,-1.4839007809342752,0,0,1,1,0,0,0,0,0,1,1
1,0,0,-0.0965540357978854,1,0,1,1,0,1,1.307445629211773,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.0071015617242496,0,0,0,0,0,1,0.4821882578704797,0,1,0,1,0,0,1,0,0,0,1
0,1,1,0.188488510242327,1,0,1,1,0,1,1.0099839661820376,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.1372743995179157,0,1,0,0,0,1,-0.1516121369340826,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.0331224013585834,1,0,0,0,0,0,0.49660995643572714,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-0.28315235298846364,0,0,0,0,0,1,-1.0050459535986793,1,0,0,1,0,0,1,0,0,0,1
0,1,0,-0.9109613101984924,0,0,0,0,0,1,0.36130718587431865,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.3286586944031769,0,0,0,0,0,1,-1.502653098069141,0,0,1,0,0,1,0,1,0,0,0
1,0,1,-1.2774445836787656,0,0,0,1,0,1,-0.4925483229762627,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-0.62591876415828,1,1,1,1,0,0,0.8454660631655913,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.230886991872446,0,0,0,1,0,1,-0.682752646206926,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.1145631287986442,0,0,0,0,0,0,-1.4926823160681442,0,0,1,1,0,0,0,1,0,0,1
0,1,0,1.5109176676489295,1,1,1,1,1,0,1.6876852539317624,0,1,0,0,1,0,0,1,0,0,1
0,1,1,1.6137012404433893,1,1,1,0,1,1,1.4270950132237343,0,1,0,0,0,1,0,1,0,0,0
0,1,0,1.2879383306831464,1,0,0,0,0,0,-1.303237458049206,0,0,1,0,0,1,0,0,0,1,0
0,1,0,-0.9942146282366537,1,1,1,1,0,0,0.8372217308814888,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.21692506740127,1,0,0,0,0,0,0.8603020756588021,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0.2699292376823877,0,0,0,1,1,0,-0.9708780580159816,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0.7178532386027215,1,0,0,0,0,0,-1.3248408190513656,0,0,1,0,0,1,1,0,0,0,0
1,1,0,-1.2774445836787656,0,0,1,0,0,1,0.3868100911197414,0,1,0,1,0,0,0,0,0,1,1
1,1,0,-0.0965540357978854,0,0,1,1,0,1,0.4948268961305394,0,1,0,1,0,0,0,0,0,1,1
0,1,0,0.9621754209229036,1,0,1,0,0,1,1.113015380192337,0,1,0,0,1,0,0,0,1,0,1
1,1,0,-1.0331224013585834,1,0,0,0,0,1,1.0249401391835322,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-0.9170503619484334,0,0,0,1,0,0,-0.4584657226948234,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.748079855318371,0,0,0,0,0,1,-1.4976677070686424,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.3408762181180675,0,0,0,1,0,1,-0.5138838829702976,1,0,0,1,0,0,0,1,0,0,0
1,1,0,-0.5587741788401424,0,0,0,0,0,1,0.15444365447990344,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1168523981676688,0,0,0,0,0,0,0.8243298272849275,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.4256077743755031,1,0,1,0,1,1,1.3455585016861769,0,1,0,0,1,0,0,0,1,0,1
0,1,1,1.4100994218432374,1,1,0,1,0,1,0.4964886931307054,1,0,0,0,0,1,0,0,1,0,1
1,0,0,1.4100994218432374,1,0,0,0,0,0,-1.3181936310507012,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0.1477681465222966,0,0,0,1,1,1,0.7573908221567865,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,0.8072447321617703,1,0,0,0,0,1,1,0,0,0,0
1,1,0,1.4100994218432374,1,0,0,0,0,1,0.9933659961803764,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6966815529885713,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,1,0,0,0,0,0.2858398064635212,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.1552834925186746,1,0,0,0,0,1,0.3186764141129299,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,0,1,1,1,1.5666859612376889,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-1.491020519067978,0,0,1,1,0,0,0,0,0,1,0
0,1,1,-0.5037576729981889,0,0,0,0,0,1,0.8454660631655913,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.052801459269438286,1,0,0,0,1,1,0.5048461224926823,0,1,0,1,0,0,0,1,0,0,1
0,1,0,1.6137012404433893,1,1,0,1,0,1,1.3373579752147635,0,1,0,0,0,1,0,1,0,0,0
0,1,1,1.1657772395230557,0,0,1,1,1,0,1.300798441211109,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1591439020969822,0,1,0,1,0,0,0,0,0,1,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,-1.4827115340671475,0,0,1,1,0,0,0,1,0,0,1
0,1,1,-1.2774445836787656,0,0,0,1,0,0,-0.4756625519664766,1,0,0,1,0,0,0,0,0,1,1
0,0,1,-0.8295205827584317,1,1,0,0,0,1,0.4499583771260538,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2448577558049865,1,0,0,0,0,1,0.3485973603264687,0,1,0,1,0,0,0,0,0,1,1
0,1,0,1.369379058123207,0,1,1,1,1,1,0.7025515211513048,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1.6020513214288772,1,0,1,1,1,1,1.4797993024701677,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0.3106496014024181,1,0,0,1,1,1,1.2958130502106109,0,1,0,0,1,0,0,1,0,0,0
0,0,1,-1.2774445836787656,0,0,0,0,0,1,-1.4527991880641573,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-0.3510277769540174,1,0,0,1,0,0,0,0,1,0,0
1,1,0,-0.9516816739185228,0,0,0,0,0,1,-1.4461520000634926,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.1145631287986442,0,1,0,0,1,0,-0.35847030455135853,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0.7178532386027215,1,1,0,1,0,1,1.3174164112127704,0,1,0,0,1,0,0,0,0,1,0
0,1,0,1.6137012404433893,1,1,1,1,1,0,1.5733331492383529,0,1,0,0,0,1,0,1,0,0,0
0,1,1,-1.2682362393789581,0,0,0,0,0,0,-1.474678250195245,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.4760643460664828,0,0,1,1,0,0,0,0,0,1,0
0,1,0,-1.0680609753906805,0,0,1,1,0,1,0.8960042161054191,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.758573602322752,1,0,0,0,0,1,-1.3231790220511994,0,0,1,0,0,1,0,0,0,1,0
1,0,0,-0.9448173779457312,1,0,1,0,0,1,1.1118592078779392,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.9774295140051862,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,1,0,0,0,0,0,-0.467353566965646,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-1.214550229231619,0,0,0,0,0,0,-1.161684795726183,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-1.1552834925186746,0,0,0,0,0,1,-1.4893587220678115,0,0,1,1,0,0,0,0,1,0,0
0,1,0,1.5322605130033284,0,1,0,1,1,1,-0.4956041159684701,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.1779947632379461,0,0,1,0,1,0,-0.3360716039525224,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0.880734693482843,0,1,0,1,1,0,0.6526976111463211,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.5851984004382496,0,0,0,1,0,1,0.6709773781481484,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-1.2367242199587352,1,1,0,0,0,0,0.5247392421335293,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.1242983360108465,0,1,0,1,1,0,-0.8458225045238514,1,0,0,1,0,0,0,0,0,1,1
1,1,0,0.880734693482843,1,0,1,0,0,1,1.221032185203135,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0.7178532386027215,0,0,0,0,0,0,-1.4827115340671475,0,0,1,0,0,1,1,0,0,0,0
1,1,0,0.6145688612406722,1,1,0,0,0,0,0.5071144496905232,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,0,0,1,0,1,1.099721004191008,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0.9621754209229036,1,0,1,0,1,1,0.9867188081797118,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.249271915476845,0,0,0,0,0,0,-0.6239392357881406,1,0,0,1,0,0,0,0,0,1,1
1,1,0,1.0436161483629645,1,0,0,1,0,1,1.127971553193832,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.4100994218432374,0,0,0,1,1,1,-0.3776165289566755,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,1,0,0,0,0.4687902624003065,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.3408762181180675,1,0,1,1,0,1,1.3135208739874973,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9516816739185228,0,1,0,0,0,0,0.360221339117083,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.0256070553622056,0,0,0,0,0,0,0.1159371800926631,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,0,0,0,0,0,1,0.180747263099142,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.3920903288424788,0,0,0,0,0,0,-1.46443176706532,0,0,1,0,0,1,0,0,0,1,0
1,0,0,1.6137012404433893,1,0,0,0,0,1,-1.3181936310507012,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.7025177074208491,0,0,0,0,0,1,-1.1333098900784242,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-1.1552834925186746,1,1,0,0,0,1,0.5114448661322006,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.2699292376823877,0,1,0,1,0,1,1.1861344481996463,0,1,0,0,0,1,0,0,1,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.794642664814762,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-0.7073594915983407,1,0,1,0,0,0,0.8338334841644282,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5322605130033284,1,1,1,0,0,1,0.1475113230958195,1,0,0,0,0,1,0,1,0,0,0
1,1,0,-0.6666391278783103,0,0,0,1,1,1,0.8903345821700764,0,1,0,1,0,0,0,0,1,0,0
1,1,0,-0.1372743995179157,0,1,0,1,0,1,-0.6567984249845842,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-0.3408762181180675,0,1,1,1,1,1,-0.4075288749596656,1,0,0,0,0,1,0,0,0,1,0
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-1.4960059100684764,0,0,1,1,0,0,0,0,0,1,1
0,1,0,-1.1552834925186746,0,0,0,1,1,1,0.5264010391336954,0,1,0,1,0,0,0,0,0,1,1
1,0,0,-0.7502512550006548,0,0,1,0,0,1,0.3208383287604019,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.15222515735228764,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.0412957482727228,1,0,0,0,0,1,0.3203382111130964,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-1.2774445836787656,0,0,0,1,0,0,0.3519123541162524,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0.9214550572028734,1,0,0,0,0,1,0.3070438351117673,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.5259182560714666,0,0,1,1,0,0,0,0,0,1,1
0,1,0,-0.6815205851401487,0,0,0,1,0,1,-0.4084829150891159,1,0,0,1,0,0,1,0,0,0,1
1,0,0,-0.055833672077855,1,0,0,0,0,1,0.3037202411114352,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.188488510242327,1,0,1,1,0,1,0.936864898174728,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.0331224013585834,0,1,0,0,0,0,0.3186764141129299,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0.0256070553622056,1,1,0,0,0,1,0.8604222361670865,0,1,0,1,0,0,0,0,1,0,0
1,1,0,-1.2367242199587352,0,0,0,0,0,0,0.1774236690988095,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.2156450001026305,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.509359694037709,0,0,1,1,0,0,0,0,0,1,1
1,0,0,-0.2187151269579764,1,0,0,1,0,1,0.4416493921252231,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.0256070553622056,1,0,0,0,0,1,0.9883806051798778,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.8400143297628127,0,0,1,1,1,1,0.9867188081797118,0,1,0,0,1,0,0,1,0,0,0
0,0,1,-1.2367242199587352,0,0,0,0,0,0,-1.4710789550659844,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6709560617376557,1,0,0,1,0,0,0,0,0,1,1
1,1,0,1.247217966963116,0,1,0,0,1,0,-0.952598291014154,1,0,0,0,1,0,1,0,0,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,0,0.9268941161737314,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1524967140963176,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.748079855318371,0,0,0,0,0,0,-1.4744025490663168,0,0,1,0,1,0,1,0,0,0,0
1,0,0,-0.055833672077855,1,0,1,0,0,1,0.8620840331672525,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.880734693482843,0,0,0,0,0,1,-1.4710789550659844,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0.9214550572028734,0,0,0,1,1,1,-0.3393951979528547,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-0.9005873755544679,0,0,0,0,0,1,0.20669879564089005,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7073594915983407,1,1,0,0,0,1,1.1612074931971548,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2309123962477653,0,0,0,1,0,1,-0.2883757163730706,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.5000170941968671,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-0.7888002190384014,1,1,0,1,0,1,0.464914550127549,1,0,0,1,0,0,0,0,1,0,0
1,1,1,1.2879383306831464,1,0,0,0,0,1,-1.341458789053027,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6406067533075572,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-0.1372743995179157,0,0,0,0,0,1,-0.626886078981594,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-0.8295205827584317,0,0,1,1,1,1,0.6327560471443273,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.6666391278783103,1,0,0,0,0,1,-0.0568897079246137,1,0,0,1,0,0,1,0,0,0,0
1,0,0,-1.1552834925186746,1,0,0,1,0,1,0.8122301231622688,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4943441130683104,0,0,1,1,0,0,0,1,0,0,0
0,0,0,-1.1976532958747188,0,0,0,0,1,1,-0.46634386312633525,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,0,1,0,0,0,1,-0.8595376590048512,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0.188488510242327,0,0,0,0,0,1,0.2488809401059529,0,1,0,1,0,0,1,0,0,0,0
0,1,0,-0.6447941480798174,0,1,0,0,1,1,-0.5895104329822409,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.481049737066981,0,0,1,1,0,0,0,0,0,1,0
1,0,0,1.4508197855632678,0,0,0,0,0,1,-1.4876969250676455,0,0,1,0,0,1,0,1,0,0,0
